HSI 恒生指数 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2014/08/18	24943.60	24978.94	24765.03	24955.46	6968	69680.23
2014/08/19	25045.55	25201.21	24909.26	25122.95	7236	72368.38
2014/08/20	25156.95	25190.03	25056.71	25159.76	7036	70363.64
2014/08/21	25142.34	25142.34	24896.20	24994.10	7552	75522.82
2014/08/22	25113.73	25132.93	25025.94	25112.23	6367	63672.81
2014/08/25	25049.96	25243.16	24946.85	25166.91	6341	63412.68
2014/08/26	25147.75	25188.31	25068.98	25074.50	6446	64468.57
2014/08/27	25134.49	25160.68	24883.46	24918.75	6755	67555.27
2014/08/28	25055.81	25055.81	24679.10	24741.00	8042	80427.18
2014/08/29	24748.19	24814.27	24630.80	24742.06	8133	81332.31
2014/09/01	24703.74	24891.27	24696.18	24752.09	6187	61875.44
2014/09/02	24699.76	24816.89	24576.23	24749.02	7056	70561.28
2014/09/03	24786.04	25325.16	24751.72	25317.95	10047	100478.97
2014/09/04	25268.44	25362.98	25193.37	25297.92	8622	86224.62
2014/09/05	25356.56	25356.56	25171.59	25240.15	8396	83962.45
2014/09/08	25293.09	25293.09	25074.02	25190.45	5644	56443.13
2014/09/10	24969.39	24969.39	24681.19	24705.36	7971	79718.09
2014/09/11	24701.73	24782.95	24589.90	24662.64	7089	70897.76
2014/09/12	24620.19	24701.43	24487.94	24595.32	6116	61168.85
2014/09/15	24410.38	24471.80	24300.57	24356.99	6664	66640.80
2014/09/16	24136.01	24405.98	24117.60	24136.01	5773	57732.26
2014/09/17	24380.28	24470.26	24339.53	24376.41	7697	76971.08
2014/09/18	24294.64	24294.64	24103.53	24168.72	7019	70195.96
2014/09/19	24334.65	24419.85	24155.62	24306.16	9472	94721.05
2014/09/22	24072.18	24082.62	23949.29	23955.49	7235	72352.04
2014/09/23	23882.59	24012.06	23825.96	23837.07	7156	71562.19
2014/09/24	23788.98	24016.41	23788.98	23921.61	7523	75239.45
2014/09/25	24048.38	24058.02	23754.33	23768.13	8083	80834.77
2014/09/26	23581.56	23717.08	23555.62	23678.41	6679	66792.49
2014/09/29	23399.51	23399.51	23095.78	23229.21	8894	88944.17
2014/09/30	23137.26	23137.26	22855.04	22932.98	8472	84725.23
2014/10/03	22691.59	23147.85	22565.60	23064.56	9619	96199.80
2014/10/06	23053.79	23441.27	22988.64	23315.04	7256	72569.95
2014/10/07	23224.22	23517.85	23209.77	23422.52	6858	68584.66
2014/10/08	23221.76	23369.39	23184.15	23263.33	6510	65108.80
2014/10/09	23461.35	23581.35	23437.87	23534.53	6502	65021.23
2014/10/10	23198.80	23237.40	23071.27	23088.54	6714	67144.96
2014/10/13	22884.00	23273.04	22871.27	23143.38	6781	67816.48
2014/10/14	23064.92	23409.96	23040.80	23047.97	6251	62519.86
2014/10/15	23087.50	23238.04	22992.93	23140.05	6222	62224.24
2014/10/16	22913.50	23040.31	22868.02	22900.94	6859	68596.77
2014/10/17	22904.11	23148.96	22888.76	23023.21	7262	72620.04
2014/10/20	23239.78	23290.42	23052.31	23070.26	5300	53008.52
2014/10/21	23073.36	23231.52	22964.92	23088.58	5251	52513.41
2014/10/22	23300.45	23460.77	23193.48	23403.97	6151	61513.14
2014/10/23	23296.00	23397.17	23221.69	23333.18	5056	50565.00
2014/10/24	23311.88	23352.59	23157.48	23302.20	5016	50165.68
2014/10/27	23275.40	23275.40	23012.80	23143.23	5674	56746.16
2014/10/28	23189.83	23570.92	23189.83	23520.36	6771	67711.91
2014/10/29	23703.95	23855.67	23699.56	23819.87	7960	79605.99
2014/10/30	23841.74	23841.74	23615.10	23702.04	6758	67582.38
2014/10/31	23913.69	24046.40	23850.70	23998.06	8293	82935.94
2014/11/03	24133.45	24133.45	23875.09	23915.97	6426	64269.79
2014/11/04	23849.72	24016.42	23815.85	23845.66	7084	70847.65
2014/11/05	23846.84	23846.84	23623.14	23695.62	6715	67151.73
2014/11/06	23737.76	23775.73	23623.41	23649.31	5832	58328.78
2014/11/07	23607.65	23831.25	23430.20	23550.24	7324	73244.39
2014/11/10	24074.85	24110.24	23703.72	23744.70	9197	91975.74
2014/11/11	23809.41	23931.45	23760.53	23808.28	9595	95953.46
2014/11/12	23883.31	23999.97	23801.73	23938.18	7439	74393.77
2014/11/13	23854.33	24097.92	23850.39	24019.94	8393	83934.16
2014/11/14	24048.36	24102.70	23966.80	24087.38	7262	72626.67
2014/11/17	24313.06	24313.06	23787.28	23797.08	8302	83020.57
2014/11/18	23868.90	23881.01	23483.19	23529.17	7460	74603.09
2014/11/19	23466.07	23572.21	23341.16	23373.31	6512	65125.14
2014/11/20	23401.00	23461.02	23252.63	23349.64	6110	61104.50
2014/11/21	23353.72	23508.02	23301.48	23437.12	7108	71087.56
2014/11/24	23883.32	23936.34	23823.56	23893.14	10524	105246.21
2014/11/25	23841.16	23935.07	23809.51	23843.91	8903	89036.56
2014/11/26	23833.19	24176.64	23799.42	24111.98	8760	87601.97
2014/11/27	24169.85	24228.11	23962.44	24004.28	7288	72888.22
2014/11/28	23982.29	24117.16	23887.63	23987.45	9024	90243.96
2014/12/01	23678.00	23731.76	23318.48	23367.45	10513	105136.84
2014/12/02	23400.11	23784.95	23293.81	23654.30	10441	104413.05
2014/12/03	23756.05	23921.76	23378.81	23428.62	12319	123194.98
2014/12/04	23554.81	23844.24	23456.71	23832.56	11748	117482.32
2014/12/05	23907.78	24170.05	23772.84	24002.64	14775	147757.45
2014/12/08	24113.14	24189.59	24012.15	24047.67	12298	122986.68
2014/12/09	23910.41	23934.02	23399.87	23485.83	14418	144187.27
2014/12/10	23442.69	23656.51	23345.89	23524.52	10993	109931.25
2014/12/11	23269.51	23382.83	23169.67	23312.54	9807	98077.63
2014/12/12	23328.99	23445.96	23230.03	23249.20	7688	76887.48
2014/12/15	22977.84	23067.67	22856.02	23027.85	6861	68618.03
2014/12/16	22877.30	22944.28	22641.06	22670.50	9123	91239.83
2014/12/17	22697.68	22726.56	22529.75	22585.84	10778	107787.81
2014/12/18	22878.34	22935.05	22736.89	22832.21	9964	99642.49
2014/12/19	23158.27	23189.60	23041.37	23116.63	9570	95706.59
2014/12/22	23264.05	23478.90	23264.05	23408.57	10098	100980.27
2014/12/23	23423.33	23495.62	23269.43	23333.69	7802	78029.09
2014/12/24	23290.42	23421.10	23290.42	23351.23	3968	39684.59
2014/12/29	23694.53	23867.46	23694.53	23773.18	8042	80423.50
2014/12/30	23853.13	23853.13	23442.55	23501.10	7148	71488.49
2014/12/31	23480.81	23632.35	23464.25	23592.43	4393	43938.31
2015/01/02	23683.63	23867.46	23635.60	23857.82	7272	72722.43
2015/01/05	23699.19	23998.87	23655.52	23721.32	11173	111732.04
2015/01/06	23515.13	23611.00	23312.50	23485.41	11474	114744.55
2015/01/07	23396.70	23715.71	23332.03	23681.26	10261	102614.05
2015/01/08	23920.35	23941.64	23719.05	23835.53	10193	101939.17
2015/01/09	24049.70	24169.06	23859.49	23919.95	12440	124404.23
2015/01/12	24118.59	24118.59	23905.01	24026.46	8993	89939.80
2015/01/13	23908.23	24254.11	23908.23	24215.97	8485	84854.08
2015/01/14	24276.33	24326.70	24056.22	24112.60	8607	86077.77
2015/01/15	24169.35	24369.00	24070.39	24350.91	9310	93106.72
2015/01/16	24196.85	24253.09	24086.21	24103.52	9492	94921.96
2015/01/19	23971.23	24049.55	23590.05	23738.49	12789	127894.81
2015/01/20	23798.46	23997.31	23747.92	23951.16	8849	88493.72
2015/01/21	24036.41	24373.28	24016.63	24352.58	10429	104291.62
2015/01/22	24480.02	24589.62	24438.98	24522.63	9945	99455.70
2015/01/23	24807.36	24896.22	24726.77	24850.45	10606	106062.53
2015/01/26	24907.19	24916.49	24761.55	24909.90	8376	83764.44
2015/01/27	24995.08	24995.08	24672.76	24807.28	9399	93995.50
2015/01/28	24799.98	24983.89	24716.68	24861.81	8037	80370.92
2015/01/29	24645.20	24739.22	24524.18	24595.85	8947	89476.36
2015/01/30	24771.37	24771.37	24450.05	24507.05	8512	85126.30
2015/02/02	24347.27	24506.81	24324.37	24484.74	8517	85174.59
2015/02/03	24542.49	24602.60	24327.51	24554.78	8031	80312.63
2015/02/04	24750.76	24824.58	24642.50	24679.76	8729	87299.77
2015/02/05	25048.26	25048.26	24642.81	24765.49	10016	100166.90
2015/02/06	24843.20	24843.20	24645.76	24679.39	7593	75937.81
2015/02/09	24529.55	24657.87	24449.48	24521.00	6723	67235.70
2015/02/10	24475.04	24583.79	24422.85	24528.10	6403	64039.45
2015/02/11	24512.62	24551.74	24266.68	24315.02	6466	64661.24
2015/02/12	24377.59	24514.49	24226.29	24422.15	7328	73283.84
2015/02/13	24535.66	24702.54	24521.13	24682.54	7169	71696.70
2015/02/16	24717.49	24771.60	24687.15	24726.53	5127	51274.61
2015/02/17	24653.88	24855.75	24653.88	24784.88	4671	46715.85
2015/02/18	24836.05	24871.79	24806.06	24819.78	2893	28934.94
2015/02/23	24916.24	24916.24	24664.68	24836.76	4936	49364.95
2015/02/24	24776.72	24808.30	24673.93	24750.07	5796	57963.73
2015/02/25	24822.28	24869.37	24691.78	24778.28	7137	71378.53
2015/02/26	24718.28	24998.64	24709.56	24902.06	8272	82724.36
2015/02/27	24902.61	25101.96	24815.03	24823.29	7655	76554.23
2015/03/02	24996.76	24997.83	24715.38	24887.44	7969	79698.33
2015/03/03	24984.62	24984.62	24663.43	24702.78	7987	79872.44
2015/03/04	24656.94	24705.96	24439.29	24465.38	7797	77973.36
2015/03/05	24274.90	24393.85	24133.71	24193.04	9212	92125.14
2015/03/06	24235.76	24294.36	24126.09	24164.00	7252	72529.93
2015/03/09	23982.50	24205.86	23910.16	24123.05	7646	76460.81
2015/03/10	24150.68	24152.40	23869.82	23896.98	7690	76906.60
2015/03/11	23807.10	23899.86	23703.84	23717.97	7825	78258.48
2015/03/12	23709.17	23880.25	23677.06	23797.96	7792	77922.14
2015/03/13	23808.97	23918.71	23790.83	23823.21	7371	73712.71
2015/03/16	23771.40	23970.05	23711.27	23949.55	7316	73160.59
2015/03/17	24106.47	24106.47	23822.78	23901.49	8008	80089.61
2015/03/18	23938.63	24210.75	23938.63	24120.08	9625	96253.01
2015/03/19	24325.56	24500.23	24248.84	24468.89	10256	102568.53
2015/03/20	24417.53	24524.55	24351.50	24375.24	11612	116120.29
2015/03/23	24538.34	24559.77	24436.42	24494.51	9174	91745.30
2015/03/24	24484.68	24490.15	24294.95	24399.60	8974	89743.26
2015/03/25	24410.53	24613.69	24377.92	24528.23	8358	83585.13
2015/03/26	24442.51	24592.01	24399.84	24497.08	8321	83210.92
2015/03/27	24541.44	24549.88	24420.47	24486.20	7787	77879.12
2015/03/30	24727.46	24949.35	24725.52	24855.12	14080	140802.06
2015/03/31	25113.20	25113.20	24876.37	24900.89	14888	148880.89
2015/04/01	24955.20	25099.06	24926.11	25082.75	11032	110325.75
2015/04/02	25214.33	25297.80	25152.57	25275.64	12473	124737.87
2015/04/08	25708.24	26247.63	25640.04	26220.60	25003	250031.83
2015/04/09	26913.28	27922.67	26732.23	26926.93	29152	291528.75
2015/04/10	27373.68	27373.68	26812.75	27282.23	22114	221145.36
2015/04/13	27374.33	28031.96	27304.12	28018.75	26363	263636.13
2015/04/14	27688.26	27915.01	27483.45	27561.95	23759	237596.69
2015/04/15	27693.25	27807.98	27442.52	27616.22	21614	216146.33
2015/04/16	27557.29	27787.98	27470.10	27742.25	19859	198591.33
2015/04/17	27808.24	27969.41	27597.68	27653.62	21452	214522.72
2015/04/20	27770.79	27770.79	26959.77	27098.79	21100	211005.09
2015/04/21	27404.15	27925.36	27404.15	27836.14	18296	182964.95
2015/04/22	27821.32	28048.46	27727.86	27946.20	18785	187854.06
2015/04/23	28112.38	28213.63	27804.03	27823.01	19177	191771.22
2015/04/24	27978.39	28089.37	27591.57	28074.66	16740	167400.80
2015/04/27	28245.14	28588.52	28245.14	28439.08	19086	190869.91
2015/04/28	28448.22	28548.45	28251.99	28445.40	17060	170607.72
2015/04/29	28453.10	28453.10	28201.76	28414.49	16305	163053.55
2015/04/30	28289.14	28317.87	27997.90	28140.43	17086	170864.42
2015/05/04	28231.26	28343.74	28017.20	28138.64	15557	155577.55
2015/05/05	28295.72	28316.63	27598.17	27754.89	17559	175592.36
2015/05/06	27698.10	28054.68	27570.41	27640.55	16131	161314.61
2015/05/07	27567.62	27604.49	27207.28	27302.19	16163	161636.66
2015/05/08	27557.52	27652.62	27367.11	27589.06	13913	139134.06
2015/05/11	27837.04	27837.28	27582.23	27691.81	13097	130970.44
2015/05/12	27664.18	27693.63	27395.91	27404.64	13642	136421.09
2015/05/13	27473.50	27524.82	27191.03	27248.22	14424	144247.19
2015/05/14	27395.92	27397.67	27192.93	27302.09	12662	126624.92
2015/05/15	27459.58	27928.60	27315.10	27834.43	13782	137824.27
2015/05/18	27792.44	27792.44	27435.57	27590.68	12299	122991.66
2015/05/19	27597.07	27765.55	27500.76	27689.84	13603	136034.20
2015/05/20	27751.44	27751.44	27490.33	27583.30	13777	137778.20
2015/05/21	27507.32	27611.72	27393.31	27523.72	12451	124513.67
2015/05/22	27723.67	28041.32	27696.97	27992.83	14258	142587.98
2015/05/26	28462.32	28524.60	28237.49	28249.86	20016	200163.42
2015/05/27	28214.66	28214.66	27982.14	28081.21	15751	157514.56
2015/05/28	28162.25	28162.25	27242.11	27454.31	20604	206047.53
2015/05/29	27398.28	27604.27	27255.89	27424.19	20476	204767.59
2015/06/01	27373.06	27766.32	27241.95	27597.16	16484	164842.09
2015/06/02	27473.45	27602.88	27348.13	27466.72	14648	146487.61
2015/06/03	27716.34	27767.23	27508.84	27657.47	15054	150546.31
2015/06/04	27645.36	27854.74	27094.50	27551.89	19522	195229.61
2015/06/05	27538.06	27646.72	27211.36	27260.16	15845	158456.73
2015/06/08	27147.24	27428.59	27060.24	27316.28	15109	151094.53
2015/06/09	27295.88	27322.14	26971.57	26989.52	16689	166897.75
2015/06/10	27052.79	27116.92	26573.96	26687.64	14413	144130.84
2015/06/11	26938.15	26991.51	26839.43	26907.85	12430	124301.34
2015/06/12	27082.60	27356.51	26987.52	27280.54	13152	131529.36
2015/06/15	27095.18	27131.36	26841.52	26861.81	11651	116513.71
2015/06/16	26807.67	26892.88	26553.04	26566.70	12315	123150.52
2015/06/17	26671.20	26880.79	26555.96	26753.79	12082	120822.16
2015/06/18	26786.53	26873.67	26595.96	26694.66	10620	106202.18
2015/06/19	26885.73	27011.95	26701.72	26760.53	14060	140607.08
2015/06/22	26854.32	27166.52	26811.66	27080.85	9057	90576.16
2015/06/23	27126.47	27406.41	27008.51	27333.46	13599	135991.58
2015/06/24	27397.37	27470.50	27292.85	27404.97	11704	117043.82
2015/06/25	27329.17	27350.49	27120.72	27145.75	11853	118538.59
2015/06/26	27016.09	27016.09	26522.45	26663.87	15128	151283.33
2015/06/29	26560.13	26631.51	25617.78	25966.98	18612	186125.63
2015/06/30	25944.03	26470.44	25885.66	26250.03	15587	155873.38
2015/07/02	26459.43	26459.43	26135.62	26282.32	15084	150849.08
2015/07/03	26349.84	26402.85	25933.12	26064.11	14886	148867.58
2015/07/06	26083.99	26261.53	24750.31	25236.28	21270	212706.95
2015/07/07	25391.76	25439.34	24819.26	24975.31	17248	172480.47
2015/07/08	24411.30	24411.30	22836.82	23516.56	23597	235970.30
2015/07/09	23435.50	24695.75	23332.90	24392.79	21207	212071.03
2015/07/10	24567.92	25015.17	24567.92	24901.28	18022	180221.55
2015/07/13	24709.58	25275.76	24596.44	25224.01	13680	136802.17
2015/07/14	25184.06	25250.95	24906.47	25120.91	12611	126117.71
2015/07/15	25219.45	25219.45	24862.65	25055.76	10463	104639.27
2015/07/16	24976.08	25170.35	24841.14	25162.78	9158	91585.22
2015/07/17	25246.64	25517.45	25183.86	25415.27	9510	95103.77
2015/07/20	25540.31	25540.31	25298.96	25404.81	8493	84938.54
2015/07/21	25428.88	25634.32	25342.69	25536.43	8084	80841.93
2015/07/22	25401.79	25401.79	25177.60	25282.62	8173	81731.05
2015/07/23	25308.55	25500.99	25250.36	25398.85	7982	79822.44
2015/07/24	25279.95	25279.95	25073.20	25128.51	7836	78360.17
2015/07/27	24906.78	24908.58	24282.21	24351.96	11624	116246.09
2015/07/28	24269.90	24947.35	24140.62	24503.94	11527	115272.62
2015/07/29	24630.44	24718.64	24444.47	24619.45	8598	85989.14
2015/07/30	24822.42	24872.70	24478.07	24497.98	8016	80166.30
2015/07/31	24650.93	24661.19	24467.83	24636.28	7773	77733.12
2015/08/03	24533.14	24533.14	24232.60	24411.42	7953	79538.59
2015/08/04	24364.41	24519.35	24217.78	24406.12	7466	74661.53
2015/08/05	24466.30	24582.19	24420.95	24514.16	6860	68600.34
2015/08/06	24527.74	24527.74	24320.75	24375.28	6730	67306.30
2015/08/07	24327.56	24641.93	24327.56	24552.47	7135	71357.50
2015/08/10	24433.66	24602.67	24135.64	24521.12	8027	80279.13
2015/08/11	24694.78	24924.07	24420.71	24498.21	9610	96101.72
2015/08/12	24269.11	24324.19	23826.96	23916.02	10299	102992.32
2015/08/13	23935.48	24133.87	23860.82	24018.80	8680	86807.04
2015/08/14	24055.02	24126.30	23957.36	23991.03	6419	64197.13
2015/08/17	23945.60	23950.57	23699.84	23814.65	6577	65771.19
2015/08/18	23956.86	24024.37	23464.35	23474.97	8083	80832.61
2015/08/19	23555.02	23586.79	23138.73	23167.85	9177	91773.09
2015/08/20	22973.87	23033.97	22610.53	22757.47	10507	105071.21
2015/08/21	22343.25	22492.79	22185.85	22409.62	11827	118276.13
2015/08/24	21605.97	21679.45	21136.48	21251.57	13897	138970.66
2015/08/25	21119.53	21871.40	20865.26	21404.96	13449	134498.95
2015/08/26	21434.25	21686.45	21060.09	21080.39	10889	108890.17
2015/08/27	21758.62	21963.43	21407.59	21838.54	12243	122433.57
2015/08/28	22424.40	22424.40	21585.33	21612.39	11287	112878.79
2015/08/31	21793.02	21793.02	21399.62	21670.58	9447	94471.01
2015/09/01	21692.78	21692.78	21170.86	21185.43	8581	85818.41
2015/09/02	21101.42	21288.53	20771.77	20934.94	9605	96054.66
2015/09/04	21158.93	21174.86	20715.02	20840.61	6932	69328.52
2015/09/07	20683.31	21056.39	20579.93	20583.52	6719	67193.02
2015/09/08	20636.83	21431.99	20524.88	21259.04	8265	82658.77
2015/09/09	21632.69	22228.59	21529.81	22131.31	11543	115432.78
2015/09/10	21667.86	21771.57	21492.09	21562.50	7947	79472.09
2015/09/11	21710.13	21909.82	21472.16	21504.37	8714	87141.72
2015/09/14	21678.88	21762.15	21441.71	21561.90	6955	69558.20
2015/09/15	21527.53	21634.48	21411.17	21455.23	6369	63691.03
2015/09/16	21731.34	22103.06	21608.50	21966.66	8328	83282.74
2015/09/17	22172.68	22203.36	21718.71	21854.63	8988	89887.27
2015/09/18	21807.25	22052.11	21807.25	21920.83	9552	95526.78
2015/09/21	21614.43	21778.06	21590.70	21756.93	7023	70237.83
2015/09/22	21794.34	22111.67	21768.98	21796.58	7443	74436.36
2015/09/23	21529.47	21577.45	21008.61	21302.91	9264	92644.80
2015/09/24	21304.90	21363.21	21053.50	21095.98	7055	70559.02
2015/09/25	21070.39	21318.33	20957.99	21186.32	6905	69055.77
2015/09/29	20579.22	20579.22	20368.12	20556.60	8403	84032.66
2015/09/30	20795.93	20939.39	20683.11	20846.30	8521	85216.93
2015/10/02	21172.94	21530.80	21130.11	21506.09	9095	90953.14
2015/10/05	21930.97	21980.84	21739.90	21854.50	7591	75918.20
2015/10/06	22169.10	22169.10	21719.29	21831.62	7831	78314.48
2015/10/07	21884.73	22527.79	21817.42	22515.76	10867	108670.34
2015/10/08	22588.69	22588.69	22201.11	22354.91	9344	93449.89
2015/10/09	22615.94	22807.86	22440.88	22458.80	9348	93483.13
2015/10/12	22614.33	22779.50	22562.26	22730.93	8722	87227.13
2015/10/13	22677.60	22798.90	22515.73	22600.46	7989	79892.81
2015/10/14	22398.82	22576.50	22356.56	22439.91	7226	72268.16
2015/10/15	22667.42	22940.25	22567.65	22888.17	9076	90768.96
2015/10/16	23133.59	23178.14	22953.56	23067.37	8797	87979.80
2015/10/19	23085.61	23100.66	22913.60	23075.61	6725	67252.77
2015/10/20	22991.60	23057.93	22843.04	22989.22	6572	65722.98
2015/10/22	22795.58	22869.59	22727.59	22845.37	6916	69166.33
2015/10/23	23220.38	23220.38	23088.03	23151.94	7253	72535.28
2015/10/26	23423.64	23423.64	23066.94	23116.25	7281	72812.07
2015/10/27	23053.12	23143.88	22885.22	23142.73	6903	69036.63
2015/10/28	23070.70	23120.25	22923.66	22956.57	6101	61011.18
2015/10/29	23054.53	23054.53	22811.32	22819.94	7071	70719.17
2015/10/30	22785.86	22847.16	22612.56	22640.04	6932	69325.76
2015/11/02	22502.28	22605.80	22332.71	22370.04	6736	67368.98
2015/11/03	22603.15	22697.00	22560.17	22568.43	6456	64563.61
2015/11/04	22737.44	23342.07	22737.44	23053.57	11209	112096.39
2015/11/05	23045.10	23180.27	22960.62	23051.04	8426	84262.75
2015/11/06	22914.20	22922.79	22791.91	22867.33	7154	71543.00
2015/11/09	22753.51	22970.83	22689.26	22726.77	7953	79539.35
2015/11/10	22505.70	22534.92	22339.69	22401.70	8215	82152.69
2015/11/11	22394.15	22479.46	22324.41	22352.17	7256	72562.60
2015/11/12	22477.60	22980.97	22454.96	22888.92	7929	79293.03
2015/11/13	22494.09	22519.33	22318.62	22396.14	8272	82726.26
2015/11/16	21958.28	22127.38	21958.28	22010.82	7694	76945.41
2015/11/17	22315.18	22497.33	22243.96	22264.25	7385	73859.45
2015/11/18	22331.77	22349.73	22163.28	22188.26	6366	63660.75
2015/11/19	22423.88	22559.06	22416.00	22500.22	6683	66834.94
2015/11/20	22510.45	22790.07	22412.03	22754.72	6443	64432.73
2015/11/23	22760.05	22802.71	22619.68	22665.90	6226	62269.30
2015/11/24	22593.09	22629.75	22433.51	22587.63	5719	57193.86
2015/11/25	22533.53	22617.21	22436.01	22498.00	6484	64847.18
2015/11/26	22749.60	22787.50	22453.69	22488.94	6137	61370.91
2015/11/27	22555.42	22555.42	22051.01	22068.32	7911	79119.90
2015/11/30	21974.81	22195.25	21907.35	21996.42	10066	100660.39
2015/12/01	22197.81	22477.51	22143.57	22381.35	8052	80526.91
2015/12/02	22471.35	22563.47	22368.66	22479.69	7918	79188.78
2015/12/03	22327.04	22485.25	22327.04	22417.01	6649	66491.39
2015/12/04	22142.11	22242.49	22108.46	22235.89	7605	76053.71
2015/12/07	22336.32	22352.25	22200.55	22203.22	6585	65852.85
2015/12/08	22058.55	22058.55	21765.62	21905.13	7626	76267.45
2015/12/09	21773.77	21872.33	21755.69	21803.76	6598	65985.91
2015/12/10	21714.23	21880.19	21668.12	21704.61	6890	68902.13
2015/12/11	21719.17	21731.39	21440.70	21464.05	6838	68389.22
2015/12/14	21063.28	21378.19	21010.26	21309.85	7749	77494.55
2015/12/15	21215.54	21442.21	21215.54	21274.37	6710	67107.34
2015/12/16	21557.73	21772.79	21557.73	21701.21	6786	67869.92
2015/12/17	21841.09	22005.19	21763.76	21872.06	7674	76748.49
2015/12/18	21656.56	21956.49	21625.82	21755.56	7485	74855.09
2015/12/21	21641.17	21871.22	21641.17	21791.68	5988	59881.83
2015/12/22	21846.90	21870.31	21750.74	21830.02	4825	48258.42
2015/12/23	21869.40	22103.63	21846.48	22040.59	5074	50749.83
2015/12/24	22207.82	22217.45	22128.72	22138.13	2688	26886.67
2015/12/28	22151.73	22151.73	21880.51	21919.62	4067	40675.76
2015/12/29	21923.27	22024.28	21881.71	21999.62	3786	37862.23
2015/12/30	22094.59	22114.56	21868.03	21882.15	4492	44929.96
2015/12/31	21892.25	21970.33	21864.12	21914.40	2467	24678.53
2016/01/04	21782.62	21794.84	21227.61	21327.12	7384	73844.09
2016/01/05	21318.69	21452.74	21095.90	21188.72	7243	72435.21
2016/01/06	21142.63	21199.62	20947.30	20980.81	7517	75175.37
2016/01/07	20772.60	20826.44	20323.97	20333.34	10719	107199.72
2016/01/08	20491.88	20596.42	20324.62	20453.71	8557	85570.16
2016/01/11	19997.42	20068.78	19865.18	19888.50	8747	87478.37
2016/01/12	20030.03	20130.80	19694.99	19711.76	7719	77196.44
2016/01/13	20028.86	20234.78	19850.73	19934.88	7735	77352.20
2016/01/14	19578.92	19893.88	19509.08	19817.41	7543	75433.21
2016/01/15	19781.46	19828.93	19500.38	19520.77	7365	73659.90
2016/01/18	19287.38	19439.49	19195.56	19237.45	7502	75025.82
2016/01/19	19283.57	19647.75	19204.22	19635.81	8299	82996.91
2016/01/20	19332.22	19332.22	18833.88	18886.30	9226	92269.74
2016/01/21	19079.13	19238.27	18534.30	18542.15	9649	96490.02
2016/01/22	19000.79	19152.80	18769.61	19080.51	8990	89902.91
2016/01/25	19341.41	19490.27	19291.91	19340.14	7441	74419.82
2016/01/26	19068.84	19098.07	18811.83	18860.80	7720	77205.42
2016/01/27	19211.86	19216.99	18931.34	19052.45	7617	76172.86
2016/01/28	19093.77	19223.59	18982.22	19195.83	7547	75472.27
2016/01/29	19138.42	19709.99	19130.59	19683.11	9056	90561.95
2016/02/01	19770.96	19770.96	19444.26	19595.50	6949	69499.76
2016/02/02	19474.87	19628.57	19403.49	19446.84	6959	69598.13
2016/02/03	18910.88	19032.71	18764.82	18991.59	7868	78680.78
2016/02/04	19190.36	19338.37	19166.18	19183.09	6538	65384.97
2016/02/05	19287.36	19397.88	19230.00	19288.17	5540	55402.95
2016/02/11	18486.93	18627.51	18446.56	18545.80	6690	66909.49
2016/02/12	18278.80	18482.33	18278.80	18319.58	6600	66000.39
2016/02/15	18668.87	18937.06	18668.87	18918.14	6644	66446.82
2016/02/16	19013.74	19260.67	18974.60	19122.08	7159	71593.38
2016/02/17	19198.18	19308.54	18909.06	18924.57	6695	66951.38
2016/02/18	19409.21	19436.39	19266.22	19363.08	7259	72592.27
2016/02/19	19238.43	19342.03	19210.65	19285.50	5538	55387.35
2016/02/22	19374.24	19524.97	19374.24	19464.09	6019	60197.25
2016/02/23	19506.94	19519.85	19328.26	19414.78	5873	58736.86
2016/02/24	19282.34	19360.80	19060.16	19192.45	6069	60698.22
2016/02/25	19215.49	19215.49	18867.70	18888.75	6368	63684.60
2016/02/26	19179.95	19436.71	19122.56	19364.15	6247	62474.35
2016/02/29	19366.17	19377.72	19053.78	19111.93	6401	64017.09
2016/03/01	19259.99	19420.00	19108.30	19407.46	6694	66948.62
2016/03/02	19788.17	20058.12	19783.92	20003.49	9268	92687.21
2016/03/03	20082.01	20082.01	19791.60	19941.76	7171	71715.90
2016/03/04	20052.10	20200.38	19977.43	20176.70	7939	79399.30
2016/03/07	20306.09	20331.69	20095.63	20159.72	7491	74915.30
2016/03/08	20132.10	20137.73	19902.75	20011.58	6264	62640.24
2016/03/09	19898.74	20005.41	19818.42	19996.26	5688	56888.20
2016/03/10	20055.42	20184.23	19923.54	19984.42	5424	54246.46
2016/03/11	19900.67	20238.72	19853.63	20199.60	6327	63271.17
2016/03/14	20371.59	20512.03	20328.88	20435.34	7262	72626.90
2016/03/15	20298.15	20366.56	20254.59	20288.77	5652	56523.20
2016/03/16	20339.90	20383.20	20168.74	20257.70	5866	58664.41
2016/03/17	20580.06	20619.34	20435.65	20503.81	7067	70670.44
2016/03/18	20599.19	20687.97	20514.97	20671.63	9284	92840.74
2016/03/21	20738.25	20772.46	20618.56	20684.15	8012	80125.36
2016/03/22	20765.07	20765.07	20576.80	20666.75	6535	65359.05
2016/03/23	20629.40	20693.48	20513.61	20615.23	6378	63785.73
2016/03/24	20450.69	20499.40	20268.53	20345.61	6262	62629.80
2016/03/29	20386.32	20386.32	20250.15	20366.30	6006	60066.85
2016/03/30	20545.44	20820.73	20541.07	20803.39	7524	75246.47
